,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
14:51:14.246,0.0,0.0,1.0,-80.0,-0.5,1000.0,-1.0,-0.5,180.0,77.0,59.0,2900.0,160.0,0.0,0.0,100.0,7.0,0.235,3.0,9.0,0.2,0.005,1.0,28.0,139.0
14:51:18.663,0.0,0.0,1.0,150.0,-0.5,40.0,-1.0,-0.5,127.0,61.0,57.0,1900.0,25.0,0.0,0.0,75.0,1.0,0.21,3.0,9.0,0.2,0.012,1.0,93.0,-53.0
14:51:24.327,0.0,0.0,1.0,-165.0,-0.5,0.0,-1.0,-0.5,-142.0,21.0,58.0,0.0,219.0,0.0,30.0,97.0,10.0,0.18,3.0,9.0,0.07,0.009,1.0,121.0,180.0
14:51:28.926,0.0,0.0,1.0,-102.0,-0.5,710.0,-1.0,-0.5,180.0,100.0,90.0,100.0,225.0,0.0,13.0,54.0,10.0,0.28,3.0,6.0,0.04,0.0,1.0,76.0,-180.0
14:51:32.964,0.0,0.0,1.0,35.0,-0.5,0.0,-1.0,-0.5,-135.0,32.0,45.0,1600.0,63.0,0.0,0.0,64.0,1.0,0.29,3.0,7.0,0.05,0.007,1.0,-180.0,-157.0
14:51:38.201,0.0,0.0,1.0,-8.0,-0.5,960.0,-1.0,-0.5,-82.0,0.0,59.0,4400.0,25.0,0.0,84.0,43.0,10.0,0.27,3.0,9.0,0.14,0.005,1.0,180.0,-180.0
14:51:42.590,0.0,0.0,1.0,23.0,-0.5,520.0,-1.0,-0.5,83.0,100.0,96.0,4400.0,67.0,0.0,100.0,94.0,8.0,0.565,3.0,10.0,0.01,0.01,1.0,180.0,154.0
14:52:02.491,0.0,0.0,1.0,-114.0,-0.5,430.0,-1.0,-0.5,-11.0,38.0,65.0,2500.0,112.0,0.0,2.0,62.0,10.0,0.32,3.0,3.0,0.11,0.008,1.0,-25.0,30.0
14:52:06.846,0.0,0.0,1.0,-107.0,-0.5,310.0,-1.0,-0.5,-15.0,34.0,48.0,700.0,37.0,0.0,1.0,49.0,4.0,0.36,3.0,8.0,0.07,0.0,1.0,47.0,-180.0
14:52:16.048,0.0,0.0,1.0,168.0,-0.5,280.0,-1.0,-0.5,-180.0,100.0,81.0,4500.0,139.0,0.0,23.0,0.0,9.0,0.385,3.0,10.0,0.2,0.0,1.0,94.0,-180.0
14:52:27.488,0.0,0.0,1.0,-48.0,-0.5,1000.0,-1.0,-0.5,-4.0,100.0,100.0,400.0,218.0,0.0,37.0,38.0,10.0,0.245,3.0,10.0,0.1,0.0,1.0,-103.0,-43.0
14:52:31.787,0.0,0.0,1.0,180.0,-0.5,1000.0,-1.0,-0.5,179.0,94.0,99.0,1900.0,117.0,0.0,67.0,0.0,2.0,0.535,3.0,1.0,0.14,0.019,1.0,180.0,180.0
14:52:37.044,0.0,0.0,1.0,31.0,-0.5,890.0,-1.0,-0.5,22.0,0.0,59.0,400.0,35.0,0.0,50.0,100.0,1.0,0.32,3.0,10.0,0.12,0.012,1.0,180.0,37.0
14:52:41.667,0.0,0.0,1.0,180.0,-0.5,1000.0,-1.0,-0.5,-180.0,0.0,98.0,2300.0,25.0,0.0,45.0,25.0,6.0,0.48,3.0,1.0,0.15,0.02,1.0,82.0,-2.0
14:52:47.150,0.0,0.0,1.0,-71.0,-0.5,0.0,-1.0,-0.5,-84.0,78.0,0.0,400.0,50.0,0.0,21.0,0.0,8.0,0.18,3.0,10.0,0.03,0.006,1.0,37.0,71.0
14:52:53.274,0.0,0.0,1.0,-170.0,-0.5,470.0,-1.0,-0.5,118.0,62.0,0.0,800.0,63.0,0.0,78.0,1.0,6.0,0.18,3.0,4.0,0.13,0.01,1.0,151.0,-4.0
14:53:04.290,0.0,0.0,1.0,-180.0,-0.5,980.0,-1.0,-0.5,136.0,52.0,100.0,4000.0,126.0,0.0,35.0,32.0,7.0,0.18,3.0,6.0,0.02,0.011,1.0,180.0,-131.0
14:53:08.351,0.0,0.0,1.0,-65.0,-0.5,0.0,-1.0,-0.5,-5.0,6.0,98.0,2100.0,191.0,0.0,3.0,100.0,1.0,0.39,3.0,5.0,0.01,0.009,1.0,-114.0,122.0
14:53:12.588,0.0,0.0,1.0,83.0,-0.5,250.0,-1.0,-0.5,167.0,86.0,38.0,0.0,59.0,0.0,52.0,66.0,7.0,0.355,3.0,1.0,0.2,0.015,1.0,-6.0,105.0
14:53:17.015,0.0,0.0,1.0,-180.0,-0.5,0.0,-1.0,-0.5,109.0,0.0,5.0,0.0,25.0,0.0,100.0,100.0,6.0,0.315,3.0,7.0,0.12,0.02,1.0,180.0,163.0
14:53:22.332,0.0,0.0,1.0,-62.0,-0.5,860.0,-1.0,-0.5,-75.0,82.0,79.0,2900.0,212.0,0.0,100.0,100.0,10.0,0.36,3.0,6.0,0.12,0.018,1.0,180.0,-26.0
14:53:26.717,0.0,0.0,1.0,174.0,-0.5,30.0,-1.0,-0.5,-153.0,100.0,80.0,1000.0,99.0,0.0,9.0,100.0,10.0,0.18,3.0,1.0,0.07,0.0,1.0,46.0,-124.0
14:53:30.868,0.0,0.0,1.0,-1.0,-0.5,640.0,-1.0,-0.5,-174.0,100.0,100.0,1700.0,141.0,0.0,0.0,100.0,1.0,0.6,3.0,7.0,0.08,0.0,1.0,13.0,-180.0
